accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.5091617703437805,0,9,,
,0,9,1.0459811687469482,
0.4740740656852722,1,19,,
,1,19,0.8504492044448853,
0.4513320326805115,2,29,,
,2,29,0.8234248161315918,
0.45277777314186096,3,39,,
,3,39,0.7835582494735718,
,4,49,,0.7470938563346863
0.42007797956466675,4,49,,
,4,49,0.754680335521698,
0.3997400999069214,5,59,,
,5,59,0.8446800112724304,
0.4026454985141754,6,69,,
,6,69,0.8227735757827759,
0.4054093658924103,7,79,,
,7,79,0.7862679362297058,
0.40786224603652954,8,89,,
,8,89,0.7543641924858093,
,9,99,,1.103193998336792
0.4160234034061432,9,99,,
,9,99,0.8387691378593445,
0.4378522038459778,10,109,,
,10,109,0.7278661727905273,
0.4422677159309387,11,119,,
,11,119,0.7343981862068176,
0.45066726207733154,12,129,,
,12,129,0.7407439351081848,
0.4555555582046509,13,139,,
,13,139,0.6973909139633179,
,14,149,,0.9539514183998108
0.45732295513153076,14,149,,
,14,149,0.6917272806167603,
0.45811402797698975,15,159,,
,15,159,0.7163428068161011,
0.45579636096954346,16,169,,
,16,169,0.6840335726737976,
0.46036389470100403,17,179,,
,17,179,0.6817576289176941,
0.4633938670158386,18,189,,
,18,189,0.7113203406333923,
,19,199,,0.6907209753990173
0.4658772051334381,19,199,,
,19,199,0.7040709853172302,
