accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
,0,49,,1.1886930465698242
0.34186893701553345,0,86,,
,0,86,1.3212026357650757,
,1,99,,1.2391324043273926
,1,149,,1.1252590417861938
0.3756978213787079,1,173,,
,1,173,1.1797813177108765,
,2,199,,1.265977382659912
,2,249,,1.2284835577011108
0.4032766819000244,2,260,,
,2,260,1.1600754261016846,
,3,299,,1.0219614505767822
0.3927336037158966,3,347,,
,3,347,1.1012290716171265,
,4,349,,1.391992449760437
,4,399,,0.8359902501106262
0.3784223198890686,4,434,,
,4,434,1.098067283630371,
,5,449,,1.0976251363754272
,5,499,,0.9271341562271118
0.3826152980327606,5,521,,
,5,521,1.0577841997146606,
,6,549,,0.7608199119567871
,6,599,,1.0711182355880737
0.379707008600235,6,608,,
,6,608,1.025273323059082,
,7,649,,1.0530117750167847
0.38134101033210754,7,695,,
,7,695,1.0082069635391235,
,8,699,,1.1653211116790771
,8,749,,0.8903588056564331
0.37588995695114136,8,782,,
,8,782,1.0032644271850586,
,9,799,,1.0066183805465698
,9,849,,0.9157289862632751
0.377718448638916,9,869,,
,9,869,0.97637939453125,
,10,899,,0.8880535960197449
,10,949,,1.0037003755569458
0.3710006773471832,10,956,,
,10,956,0.9607947468757629,
,11,999,,1.0009633302688599
0.3717030882835388,11,1043,,
,11,1043,0.9440880417823792,
,12,1049,,0.8732204437255859
,12,1099,,0.8905637264251709
0.37413647770881653,12,1130,,
,12,1130,0.901217520236969,
,13,1149,,1.2150745391845703
,13,1199,,1.080422282218933
0.3754940927028656,13,1217,,
,13,1217,0.945360541343689,
,14,1249,,0.8152217864990234
,14,1299,,0.7562323808670044
0.376565545797348,14,1304,,
,14,1304,0.8980751633644104,
,15,1349,,0.7618841528892517
0.37692657113075256,15,1391,,
,15,1391,0.8651581406593323,
,16,1399,,0.8511166572570801
,16,1449,,0.6575870513916016
0.3797151744365692,16,1478,,
,16,1478,0.8764610886573792,
,17,1499,,1.0031061172485352
,17,1549,,0.776367723941803
0.38076794147491455,17,1565,,
,17,1565,0.8932385444641113,
,18,1599,,0.9322494864463806
,18,1649,,0.7612107396125793
0.37820643186569214,18,1652,,
,18,1652,0.8510487079620361,
,19,1699,,0.8003902435302734
0.3779368996620178,19,1739,,
,19,1739,0.8574466705322266,
,20,1749,,1.0262688398361206
,20,1799,,0.7534583806991577
0.3788083791732788,20,1826,,
,20,1826,0.8582010269165039,
,21,1849,,0.7381986975669861
,21,1899,,0.9681892395019531
0.37977439165115356,21,1913,,
,21,1913,0.8447003364562988,
,22,1949,,0.8618605136871338
,22,1999,,0.6460291743278503
0.381342351436615,22,2000,,
,22,2000,0.8222472071647644,
,23,2049,,0.6292124390602112
0.3826785087585449,23,2087,,
,23,2087,0.8428109884262085,
,24,2099,,0.8672648668289185
,24,2149,,0.9135339856147766
0.3845534026622772,24,2174,,
,24,2174,0.8261910080909729,
