accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.3128654956817627,0,9,,
,0,9,1.0801995992660522,
0.3519493341445923,1,19,,
,1,19,1.0189920663833618,
0.36497727036476135,2,29,,
,2,29,0.9013283848762512,
0.38075050711631775,3,39,,
,3,39,0.8978484272956848,
,4,49,,0.8646296858787537
0.39169591665267944,4,49,,
,4,49,0.8788989782333374,
0.41790124773979187,5,59,,
,5,59,0.8382399678230286,
0.44739627838134766,6,69,,
,6,69,0.8786465525627136,
0.46708089113235474,7,79,,
,7,79,0.8136812448501587,
0.46432748436927795,8,89,,
,8,89,0.8267303705215454,
,9,99,,0.9262680411338806
0.4640740752220154,9,99,,
,9,99,0.797294020652771,
0.4762006103992462,10,109,,
,10,109,0.8214176297187805,
0.48619234561920166,11,119,,
,11,119,0.8029043078422546,
0.49091318249702454,12,129,,
,12,129,0.7894369959831238,
0.4996797740459442,13,139,,
,13,139,0.7904707789421082,
,14,149,,0.9123765230178833
0.5029629468917847,14,149,,
,14,149,0.7995494604110718,
0.498708575963974,15,159,,
,15,159,0.7455551028251648,
0.5034858584403992,16,169,,
,16,169,0.787408173084259,
0.5009855031967163,17,179,,
,17,179,0.6991707682609558,
0.5016928315162659,18,189,,
,18,189,0.740801215171814,
,19,199,,0.6779860854148865
0.5062475800514221,19,199,,
,19,199,0.7257310748100281,
