accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.3910331428050995,0,9,,
,0,9,0.978567898273468,
0.3785575032234192,1,19,,
,1,19,0.8617091178894043,
0.36946067214012146,2,29,,
,2,29,0.7570065259933472,
0.38362574577331543,3,39,,
,3,39,0.7920265793800354,
,4,49,,0.7701447010040283
0.3945419192314148,4,49,,
,4,49,0.7528582811355591,
0.39655619859695435,5,59,,
,5,59,0.7237495183944702,
0.4091618061065674,6,69,,
,6,69,0.7526349425315857,
0.4192007780075073,7,79,,
,7,79,0.7059997320175171,
0.4237166941165924,8,89,,
,8,89,0.7380416989326477,
,9,99,,0.8056045174598694
0.4218713641166687,9,99,,
,9,99,0.716227650642395,
0.43285486102104187,10,109,,
,10,109,0.7245245575904846,
0.4402696490287781,11,119,,
,11,119,0.7291991710662842,
0.44654372334480286,12,129,,
,12,129,0.723512589931488,
0.4496101438999176,13,139,,
,13,139,0.6960004568099976,
,14,149,,0.7335807681083679
0.45128005743026733,14,149,,
,14,149,0.6900945901870728,
0.4570784568786621,15,159,,
,15,159,0.6697691679000854,
0.46619653701782227,16,169,,
,16,169,0.6818970441818237,
0.46707820892333984,17,179,,
,17,179,0.6238227486610413,
0.47385862469673157,18,189,,
,18,189,0.6589130163192749,
,19,199,,0.5864329934120178
0.47551658749580383,19,199,,
,19,199,0.6471130847930908,
