accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.24541909992694855,0,9,,
,0,9,1.0812206268310547,
0.2791423201560974,1,19,,
,1,19,1.0273079872131348,
0.31442496180534363,2,29,,
,2,29,0.9239771962165833,
0.36003899574279785,3,39,,
,3,39,0.9464473724365234,
,4,49,,0.9707750082015991
0.36327487230300903,4,49,,
,4,49,0.918453574180603,
0.4008446931838989,5,59,,
,5,59,0.9119037389755249,
0.4182122051715851,6,69,,
,6,69,0.8930389285087585,
0.41632553935050964,7,79,,
,7,79,0.8610422015190125,
0.41957980394363403,8,89,,
,8,89,0.8864529728889465,
,9,99,,0.9541693925857544
0.43138402700424194,9,99,,
,9,99,0.8370402455329895,
0.43746235966682434,10,109,,
,10,109,0.849340558052063,
0.4419103264808655,11,119,,
,11,119,0.8801671862602234,
0.4462438225746155,12,129,,
,12,129,0.8464614152908325,
0.4499582350254059,13,139,,
,13,139,0.8341083526611328,
,14,149,,0.8778591752052307
0.45317739248275757,14,149,,
,14,149,0.864643394947052,
0.4559941589832306,15,159,,
,15,159,0.7970125079154968,
0.45847952365875244,16,169,,
,16,169,0.8490124940872192,
0.4589668810367584,17,179,,
,17,179,0.7851450443267822,
0.46149584650993347,18,189,,
,18,189,0.8109334707260132,
,19,199,,0.7458166480064392
0.46340155601501465,19,199,,
,19,199,0.8046528100967407,
