accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.2980507016181946,0,9,,
,0,9,1.0126603841781616,
0.34454190731048584,1,19,,
,1,19,0.9053346514701843,
0.36003899574279785,2,29,,
,2,29,0.7940542697906494,
0.3827972710132599,3,39,,
,3,39,0.8274453282356262,
,4,49,,0.8363053798675537
0.39497077465057373,4,49,,
,4,49,0.8017688989639282,
0.41611436009407043,5,59,,
,5,59,0.7658859491348267,
0.4343915283679962,6,69,,
,6,69,0.7852640151977539,
0.4338693916797638,7,79,,
,7,79,0.7539241909980774,
0.42709553241729736,8,89,,
,8,89,0.7896755933761597,
,9,99,,0.7491045594215393
0.4226900637149811,9,99,,
,9,99,0.7388275265693665,
0.42968279123306274,10,109,,
,10,109,0.7833250761032104,
0.44056206941604614,11,119,,
,11,119,0.7711714506149292,
0.4532913565635681,12,129,,
,12,129,0.7419458627700806,
0.457658052444458,13,139,,
,13,139,0.7354403734207153,
,14,149,,0.7934202551841736
0.46606889367103577,14,149,,
,14,149,0.7317708134651184,
0.4733430743217468,15,159,,
,15,159,0.701619029045105,
0.48202040791511536,16,169,,
,16,169,0.7595747709274292,
0.48471951484680176,17,179,,
,17,179,0.6831094622612,
0.48947370052337646,18,189,,
,18,189,0.7267857789993286,
,19,199,,0.6944063305854797
0.49375244975090027,19,199,,
,19,199,0.6930545568466187,
