accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.5395711660385132,0,9,,
,0,9,1.1509958505630493,
0.566861629486084,1,19,,
,1,19,0.8833190202713013,
0.5871995091438293,2,29,,
,2,29,0.873539924621582,
0.6014132499694824,3,39,,
,3,39,0.7936995029449463,
,4,49,,0.904413640499115
0.5632748603820801,4,49,,
,4,49,0.7235874533653259,
0.5634827613830566,5,59,,
,5,59,0.7810578942298889,
0.5774993300437927,6,69,,
,6,69,0.7617454528808594,
0.5566520690917969,7,79,,
,7,79,0.6950425505638123,
0.5666666626930237,8,89,,
,8,89,0.6951372027397156,
,9,99,,0.9441872239112854
0.5769006013870239,9,99,,
,9,99,0.7629035115242004,
0.5859472155570984,10,109,,
,10,109,0.6803812384605408,
0.5878655314445496,11,119,,
,11,119,0.7188822031021118,
0.592757523059845,12,129,,
,12,129,0.7454957365989685,
0.5939153432846069,13,139,,
,13,139,0.6129172444343567,
,14,149,,0.9693187475204468
0.5978427529335022,14,149,,
,14,149,0.6773627400398254,
0.5996345281600952,15,159,,
,15,159,0.6350256204605103,
0.6041508913040161,16,169,,
,16,169,0.6265677809715271,
0.6063677668571472,17,179,,
,17,179,0.5892089009284973,
0.6096644997596741,18,189,,
,18,189,0.5841829180717468,
,19,199,,0.7774859666824341
0.6121929883956909,19,199,,
,19,199,0.636069655418396,
