accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.24541909992694855,0,9,,
,0,9,1.058396339416504,
0.2791423201560974,1,19,,
,1,19,1.010330319404602,
0.3164392411708832,2,29,,
,2,29,0.8849174380302429,
0.33796295523643494,3,39,,
,3,39,0.8873270153999329,
,4,49,,0.9167528748512268
0.36222222447395325,4,49,,
,4,49,0.876276969909668,
0.4038986265659332,5,59,,
,5,59,0.8576182126998901,
0.4275689423084259,6,69,,
,6,69,0.8348032236099243,
0.4506579041481018,7,79,,
,7,79,0.8282314538955688,
0.46779295802116394,8,89,,
,8,89,0.8309887051582336,
,9,99,,0.9241201281547546
0.47974658012390137,9,99,,
,9,99,0.7951663732528687,
0.474499374628067,10,109,,
,10,109,0.8237197995185852,
0.4701267182826996,11,119,,
,11,119,0.8277479410171509,
0.47561854124069214,12,129,,
,12,129,0.805151104927063,
0.4708298444747925,13,139,,
,13,139,0.8107558488845825,
,14,149,,0.9114875793457031
0.46636778116226196,14,149,,
,14,149,0.8319240808486938,
0.4650706648826599,15,159,,
,15,159,0.7577082514762878,
0.46392616629600525,16,169,,
,16,169,0.8149418830871582,
0.47168076038360596,17,179,,
,17,179,0.7265202403068542,
0.47268903255462646,18,189,,
,18,189,0.7527998685836792,
,19,199,,0.6530548930168152
0.47265106439590454,19,199,,
,19,199,0.7577751874923706,
