,kidney_glob,kidney_glob_reperfusion,kidney_sel,kidney_sel_reperfusion
kidney_glob,51.06382978723404,15.425531914893616,32.97872340425532,0.5319148936170213
kidney_glob_reperfusion,0.0,86.36363636363636,6.0606060606060606,7.575757575757576
kidney_sel,2.232142857142857,3.125,83.48214285714286,11.160714285714286
kidney_sel_reperfusion,0.0,40.38461538461539,13.461538461538462,46.15384615384615
