accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.24541909992694855,0,9,,
,0,9,1.0704759359359741,
0.33177387714385986,1,19,,
,1,19,0.9916218519210815,
0.4192332625389099,2,29,,
,2,29,0.8093323707580566,
0.46666666865348816,3,39,,
,3,39,0.7651671171188354,
,4,49,,0.6858946681022644
0.456959068775177,4,49,,
,4,49,0.7577651739120483,
0.4682586193084717,5,59,,
,5,59,0.7731851935386658,
0.49924811720848083,6,69,,
,6,69,0.7596801519393921,
0.5144006013870239,7,79,,
,7,79,0.7389521598815918,
0.5390729904174805,8,89,,
,8,89,0.7030564546585083,
,9,99,,0.8989382982254028
0.5486939549446106,9,99,,
,9,99,0.6926571130752563,
0.5650895237922668,10,109,,
,10,109,0.6989137530326843,
0.5787524580955505,11,119,,
,11,119,0.6688604354858398,
0.5810316205024719,12,129,,
,12,129,0.6464954018592834,
0.5883737206459045,13,139,,
,13,139,0.6416271924972534,
,14,149,,0.7305207252502441
0.5960883498191833,14,149,,
,14,149,0.694101870059967,
0.5985380411148071,15,159,,
,15,159,0.5717921853065491,
0.6056988835334778,16,169,,
,16,169,0.6033982634544373,
0.6087719202041626,17,179,,
,17,179,0.5457146763801575,
0.6110187768936157,18,189,,
,18,189,0.5652014017105103,
,19,199,,0.49675050377845764
0.6135477423667908,19,199,,
,19,199,0.5773533582687378,
