accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
,0,49,,1.2137553691864014
0.3043082654476166,0,86,,
,0,86,1.324863076210022,
,1,99,,1.2251478433609009
,1,149,,1.1842947006225586
0.4318264424800873,1,173,,
,1,173,1.211524248123169,
,2,199,,1.2335658073425293
,2,249,,1.0351839065551758
0.3849716782569885,2,260,,
,2,260,1.1529473066329956,
,3,299,,1.0356401205062866
0.405142605304718,3,347,,
,3,347,1.0917950868606567,
,4,349,,1.388833999633789
,4,399,,0.919759213924408
0.39353156089782715,4,434,,
,4,434,1.0904313325881958,
,5,449,,1.0716967582702637
,5,499,,1.076689600944519
0.40143609046936035,5,521,,
,5,521,1.057400107383728,
,6,549,,0.8185715079307556
,6,599,,1.1140931844711304
0.38902565836906433,6,608,,
,6,608,1.0149375200271606,
,7,649,,0.9884469509124756
0.3971025347709656,7,695,,
,7,695,1.001121997833252,
,8,699,,1.1363062858581543
,8,749,,0.9878718256950378
0.3941343128681183,8,782,,
,8,782,0.9743285179138184,
,9,799,,1.014761209487915
,9,849,,0.8907253742218018
0.3978216052055359,9,869,,
,9,869,0.9642479419708252,
,10,899,,0.870643138885498
,10,949,,0.9739257097244263
0.4014618396759033,10,956,,
,10,956,0.9602726697921753,
,11,999,,0.8874790072441101
0.4005865752696991,11,1043,,
,11,1043,0.9353189468383789,
,12,1049,,0.8242466449737549
,12,1099,,0.8033938407897949
0.4094286859035492,12,1130,,
,12,1130,0.8794520497322083,
,13,1149,,1.1626005172729492
,13,1199,,1.0614018440246582
0.4123266339302063,13,1217,,
,13,1217,0.9092271327972412,
,14,1249,,0.8919992446899414
,14,1299,,0.7138912677764893
0.41260114312171936,14,1304,,
,14,1304,0.8722665905952454,
,15,1349,,0.8978092670440674
0.4165275990962982,15,1391,,
,15,1391,0.8676056861877441,
,16,1399,,0.8628332018852234
,16,1449,,0.6358546018600464
0.42042404413223267,16,1478,,
,16,1478,0.8609681129455566,
,17,1499,,1.0246291160583496
,17,1549,,0.6768429279327393
0.42490559816360474,17,1565,,
,17,1565,0.8640763759613037,
,18,1599,,0.7968379259109497
,18,1649,,0.7208284139633179
0.4232243299484253,18,1652,,
,18,1652,0.8355950713157654,
,19,1699,,0.7235404849052429
0.42746663093566895,19,1739,,
,19,1739,0.8259316682815552,
,20,1749,,0.9859455227851868
,20,1799,,0.7920395731925964
0.42941227555274963,20,1826,,
,20,1826,0.8397793173789978,
,21,1849,,0.7705397605895996
,21,1899,,0.8212790489196777
0.43203333020210266,21,1913,,
,21,1913,0.8238876461982727,
,22,1949,,0.74776291847229
,22,1999,,0.6558566093444824
0.43478789925575256,22,2000,,
,22,2000,0.7933165431022644,
,23,2049,,0.7224628925323486
0.4364810883998871,23,2087,,
,23,2087,0.816626787185669,
,24,2099,,0.8071808815002441
,24,2149,,0.9511594176292419
0.44061407446861267,24,2174,,
,24,2174,0.8097314834594727,
