accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.5840156078338623,0,9,,
,0,9,1.1421992778778076,
0.5705652832984924,1,19,,
,1,19,0.9779442548751831,
0.5512020587921143,2,29,,
,2,29,0.9240802526473999,
0.5524854063987732,3,39,,
,3,39,0.873669445514679,
,4,49,,0.8852185606956482
0.5025340914726257,4,49,,
,4,49,0.8326081037521362,
0.5026316046714783,5,59,,
,5,59,0.908929705619812,
0.5263993144035339,6,69,,
,6,69,0.8690066337585449,
0.5041666626930237,7,79,,
,7,79,0.8425162434577942,
0.5037470459938049,8,89,,
,8,89,0.80804044008255,
,9,99,,1.0844676494598389
0.505165696144104,9,99,,
,9,99,0.8704110980033875,
0.526191771030426,10,109,,
,10,109,0.7968385815620422,
0.5310591459274292,11,119,,
,11,119,0.7954829335212708,
0.5368421077728271,12,129,,
,12,129,0.8313096761703491,
0.5375104546546936,13,139,,
,13,139,0.7564612627029419,
,14,149,,0.9898477792739868
0.5391682982444763,14,149,,
,14,149,0.7861974239349365,
0.5302022695541382,15,159,,
,15,159,0.7753567695617676,
0.5351909399032593,16,169,,
,16,169,0.762047290802002,
0.5388022661209106,17,179,,
,17,179,0.7514073848724365,
0.5404329299926758,18,189,,
,18,189,0.7621798515319824,
,19,199,,0.8952096700668335
0.541530191898346,19,199,,
,19,199,0.7931498289108276,
