accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
,0,49,,1.0530914068222046
0.396419882774353,0,86,,
,0,86,1.2888503074645996,
,1,99,,1.2000300884246826
,1,149,,1.1536376476287842
0.35109221935272217,1,173,,
,1,173,1.1467320919036865,
,2,199,,1.1371749639511108
,2,249,,1.0545740127563477
0.30285194516181946,2,260,,
,2,260,1.1323984861373901,
,3,299,,0.9670173525810242
0.27507585287094116,3,347,,
,3,347,1.0497819185256958,
,4,349,,1.145895004272461
,4,399,,0.7282012701034546
0.2865898013114929,4,434,,
,4,434,1.03397536277771,
,5,449,,1.0013881921768188
,5,499,,0.763543426990509
0.2848503291606903,5,521,,
,5,521,0.9828182458877563,
,6,549,,0.52900630235672
,6,599,,1.0261200666427612
0.3036580979824066,6,608,,
,6,608,0.9180286526679993,
,7,649,,0.7653109431266785
0.31584495306015015,7,695,,
,7,695,0.917015016078949,
,8,699,,1.1462953090667725
,8,749,,0.6867468357086182
0.3127831816673279,8,782,,
,8,782,0.971000611782074,
,9,799,,0.8378260731697083
,9,849,,0.7438920736312866
0.3293628692626953,9,869,,
,9,869,0.8715083599090576,
,10,899,,0.9853854775428772
,10,949,,0.9184834361076355
0.33051633834838867,10,956,,
,10,956,0.864580512046814,
,11,999,,1.076307773590088
0.3387944996356964,11,1043,,
,11,1043,0.8489525318145752,
,12,1049,,0.7857624292373657
,12,1099,,1.0642797946929932
0.34461817145347595,12,1130,,
,12,1130,0.8325325846672058,
,13,1149,,1.1331576108932495
,13,1199,,0.9335312247276306
0.3484136462211609,13,1217,,
,13,1217,0.8566355109214783,
,14,1249,,0.7747098207473755
,14,1299,,0.6601101756095886
0.35082119703292847,14,1304,,
,14,1304,0.8222381472587585,
,15,1349,,0.6207389235496521
0.3477131426334381,15,1391,,
,15,1391,0.7716382145881653,
,16,1399,,0.8686764240264893
,16,1449,,0.4962025284767151
0.3489541709423065,16,1478,,
,16,1478,0.8073935508728027,
,17,1499,,0.8574610948562622
,17,1549,,0.636099636554718
0.3515574336051941,17,1565,,
,17,1565,0.8412588834762573,
,18,1599,,0.7835233211517334
,18,1649,,0.6804266571998596
0.34964868426322937,18,1652,,
,18,1652,0.7833318710327148,
,19,1699,,0.7174839973449707
0.34783676266670227,19,1739,,
,19,1739,0.8004004955291748,
,20,1749,,1.043077826499939
,20,1799,,0.7719936966896057
0.3516412377357483,20,1826,,
,20,1826,0.8209299445152283,
,21,1849,,0.5808652639389038
,21,1899,,0.9976904392242432
0.35375386476516724,21,1913,,
,21,1913,0.7855509519577026,
,22,1949,,0.9308408498764038
,22,1999,,0.5445329546928406
0.3574688732624054,22,2000,,
,22,2000,0.7628025412559509,
,23,2049,,0.47050410509109497
0.3568466901779175,23,2087,,
,23,2087,0.7889128923416138,
,24,2099,,0.8693367838859558
,24,2149,,0.7756054997444153
0.3595946729183197,24,2174,,
,24,2174,0.7610614895820618,
