accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.32163742184638977,0,18,,
,0,18,0.9402845501899719,
0.4359649121761322,1,37,,
,1,37,0.8863155245780945,
,2,49,,0.6975082159042358
0.42098766565322876,2,56,,
,2,56,0.77887362241745,
0.4362573027610779,3,75,,
,3,75,0.8084167242050171,
0.45068228244781494,4,94,,
,4,94,0.7677896022796631,
,5,99,,0.6640130877494812
0.4610786437988281,5,113,,
,5,113,0.7526384592056274,
0.46321359276771545,6,132,,
,6,132,0.7341867685317993,
,7,149,,0.8196253180503845
0.4694444537162781,7,151,,
,7,151,0.6922628283500671,
0.4737708568572998,8,170,,
,8,170,0.7356300354003906,
0.47265106439590454,9,189,,
,9,189,0.6745300889015198,
,10,199,,0.7194783687591553
0.47926634550094604,10,208,,
,10,208,0.712404191493988,
0.48146525025367737,11,227,,
,11,227,0.755040168762207,
0.486384779214859,12,246,,
,12,246,0.7026469707489014,
,13,249,,0.6185466647148132
0.48237261176109314,13,265,,
,13,265,0.7212581038475037,
0.48716050386428833,14,284,,
,14,284,0.6861648559570312,
,15,299,,0.6092345714569092
0.489412784576416,15,303,,
,15,303,0.6695516705513,
0.48783397674560547,16,322,,
,16,322,0.680450439453125,
0.48800086975097656,17,341,,
,17,341,0.6558887362480164,
,18,349,,0.49333691596984863
0.4918026030063629,18,360,,
,18,360,0.6810062527656555,
0.49404484033584595,19,379,,
,19,379,0.6767799854278564,
