accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.2980507016181946,0,9,,
,0,9,1.0495197772979736,
0.4228070378303528,1,19,,
,1,19,0.989666759967804,
0.4407407343387604,2,29,,
,2,29,0.8750799894332886,
0.454288512468338,3,39,,
,3,39,0.8536208271980286,
,4,49,,0.8513866662979126
0.4922417104244232,4,49,,
,4,49,0.8394888639450073,
0.5068551301956177,5,59,,
,5,59,0.7918245196342468,
0.523753821849823,6,69,,
,6,69,0.7941938042640686,
0.5108674764633179,7,79,,
,7,79,0.7305968999862671,
0.5000216960906982,8,89,,
,8,89,0.7672005891799927,
,9,99,,0.8371450901031494
0.5013255476951599,9,99,,
,9,99,0.7086569666862488,
0.4989013075828552,10,109,,
,10,109,0.7245287299156189,
0.49822938442230225,11,119,,
,11,119,0.7067869901657104,
0.49641627073287964,12,129,,
,12,129,0.6891801953315735,
0.4954887330532074,13,139,,
,13,139,0.6763198375701904,
,14,149,,0.6145533919334412
0.4951786994934082,14,149,,
,14,149,0.661887526512146,
0.49537038803100586,15,159,,
,15,159,0.6217275857925415,
0.4950235188007355,16,169,,
,16,169,0.6639617681503296,
0.4938921332359314,17,179,,
,17,179,0.5877984762191772,
0.4933415651321411,18,189,,
,18,189,0.6389727592468262,
,19,199,,0.586927056312561
0.4935867488384247,19,199,,
,19,199,0.6056457757949829,
