,kidney_glob,kidney_glob_reperfusion,kidney_sel,kidney_sel_reperfusion
kidney_glob,48.93617021276596,17.5531914893617,33.51063829787234,0.0
kidney_glob_reperfusion,0.0,82.57575757575758,8.333333333333332,9.090909090909092
kidney_sel,4.017857142857143,2.6785714285714284,88.39285714285714,4.910714285714286
kidney_sel_reperfusion,0.0,28.846153846153843,19.230769230769234,51.92307692307693
