accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.3128654956817627,0,9,,
,0,9,1.063288688659668,
0.3283625841140747,1,19,,
,1,19,0.9702343940734863,
0.3384665250778198,2,29,,
,2,29,0.8947744369506836,
0.3578459918498993,3,39,,
,3,39,0.8747178912162781,
,4,49,,0.97702956199646
0.35653021931648254,4,49,,
,4,49,0.8798133730888367,
0.38713449239730835,5,59,,
,5,59,0.8323262929916382,
0.401559442281723,6,69,,
,6,69,0.846166729927063,
0.4165935814380646,7,79,,
,7,79,0.7860897779464722,
0.41091617941856384,8,89,,
,8,89,0.8086370229721069,
,9,99,,0.9650458693504333
0.4202534258365631,9,99,,
,9,99,0.7955554723739624,
0.43285486102104187,10,109,,
,10,109,0.8260589838027954,
0.43021443486213684,11,119,,
,11,119,0.7965404391288757,
0.43373820185661316,12,129,,
,12,129,0.7998422980308533,
0.44480645656585693,13,139,,
,13,139,0.7663692235946655,
,14,149,,0.8179960250854492
0.4513320326805115,14,149,,
,14,149,0.7869611978530884,
0.45371589064598083,15,159,,
,15,159,0.7607073783874512,
0.4571264684200287,16,169,,
,16,169,0.777076005935669,
0.4589235484600067,17,179,,
,17,179,0.7109407186508179,
0.46216273307800293,18,189,,
,18,189,0.7256781458854675,
,19,199,,0.6751348376274109
0.4664912223815918,19,199,,
,19,199,0.7208753824234009,
