accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.30545809864997864,0,9,,
,0,9,0.9464360475540161,
0.42173489928245544,1,19,,
,1,19,0.8638067245483398,
0.42027291655540466,2,29,,
,2,29,0.7512532472610474,
0.4239278733730316,3,39,,
,3,39,0.7628768086433411,
,4,49,,0.823418140411377
0.4308382272720337,4,49,,
,4,49,0.760235071182251,
0.4366796612739563,5,59,,
,5,59,0.6908749341964722,
0.4477861523628235,6,69,,
,6,69,0.7163301110267639,
0.4618421196937561,7,79,,
,7,79,0.6371132731437683,
0.46753305196762085,8,89,,
,8,89,0.6844711899757385,
,9,99,,0.7357671856880188
0.4737037122249603,9,99,,
,9,99,0.6310638189315796,
0.4815700948238373,10,109,,
,10,109,0.6373099684715271,
0.48997727036476135,11,119,,
,11,119,0.6365659236907959,
0.49776577949523926,12,129,,
,12,129,0.6207727789878845,
0.49707603454589844,13,139,,
,13,139,0.6257816553115845,
,14,149,,0.6106744408607483
0.5032618641853333,14,149,,
,14,149,0.5925126075744629,
0.5039595365524292,15,159,,
,15,159,0.5774095058441162,
0.5053663849830627,16,169,,
,16,169,0.6095196008682251,
0.50669264793396,17,179,,
,17,179,0.5625139474868774,
0.509972333908081,18,189,,
,18,189,0.5829012989997864,
,19,199,,0.5578187108039856
0.5121150016784668,19,199,,
,19,199,0.5473097562789917,
