accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.35068225860595703,0,9,,
,0,9,1.1411240100860596,
0.4271929860115051,1,19,,
,1,19,0.9799059629440308,
0.47517868876457214,2,29,,
,2,29,0.9522919654846191,
0.4519493281841278,3,39,,
,3,39,0.8981359601020813,
,4,49,,0.8530034422874451
0.46783626079559326,4,49,,
,4,49,0.8500385284423828,
0.47517868876457214,5,59,,
,5,59,0.9076623916625977,
0.49264830350875854,6,69,,
,6,69,0.9005019068717957,
0.5054093599319458,7,79,,
,7,79,0.8547924160957336,
0.5148147940635681,8,89,,
,8,89,0.8223431706428528,
,9,99,,1.0220850706100464
0.5294346809387207,9,99,,
,9,99,0.8772649765014648,
0.5332270264625549,10,109,,
,10,109,0.8281208872795105,
0.5368908643722534,11,119,,
,11,119,0.8078139424324036,
0.5440396070480347,12,129,,
,12,129,0.8565582036972046,
0.5441938042640686,13,139,,
,13,139,0.7845667600631714,
,14,149,,0.9109058976173401
0.5458999276161194,14,149,,
,14,149,0.7871457934379578,
0.5393396615982056,15,159,,
,15,159,0.8034213781356812,
0.5344226360321045,16,169,,
,16,169,0.7757543325424194,
0.5388997197151184,17,179,,
,17,179,0.7643446922302246,
0.5405253171920776,18,189,,
,18,189,0.8037699460983276,
,19,199,,0.8820101022720337
0.5416861772537231,19,199,,
,19,199,0.7929428815841675,
