accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.376218318939209,0,9,,
,0,9,1.0556719303131104,
0.3674463927745819,1,19,,
,1,19,0.9545249938964844,
0.36991551518440247,2,29,,
,2,29,0.8702634572982788,
0.382602334022522,3,39,,
,3,39,0.844417929649353,
,4,49,,0.8684114813804626
0.38631579279899597,4,49,,
,4,49,0.8355985879898071,
0.38193631172180176,5,59,,
,5,59,0.7791358232498169,
0.3886382579803467,6,69,,
,6,69,0.8077165484428406,
0.40048733353614807,7,79,,
,7,79,0.7728089690208435,
0.4111977517604828,8,89,,
,8,89,0.790740966796875,
,9,99,,0.8923273682594299
0.4237426817417145,9,99,,
,9,99,0.769726037979126,
0.43308523297309875,10,109,,
,10,109,0.7704432010650635,
0.44480183720588684,11,119,,
,11,119,0.7739165425300598,
0.4553906321525574,12,129,,
,12,129,0.7715388536453247,
0.46047061681747437,13,139,,
,13,139,0.7456158399581909,
,14,149,,0.8526306748390198
0.46613386273384094,14,149,,
,14,149,0.7669398188591003,
0.46961501240730286,15,159,,
,15,159,0.7424809336662292,
0.4717349112033844,16,169,,
,16,169,0.7607451677322388,
0.4696123003959656,17,179,,
,17,179,0.6941348314285278,
0.47594133019447327,18,189,,
,18,189,0.7396019697189331,
,19,199,,0.6714764833450317
0.47749513387680054,19,199,,
,19,199,0.7164269685745239,
