accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.24541909992694855,0,9,,
,0,9,1.0877846479415894,
0.27173489332199097,1,19,,
,1,19,1.0382684469223022,
0.35581547021865845,2,29,,
,2,29,0.91297447681427,
0.3872319757938385,3,39,,
,3,39,0.8929815292358398,
,4,49,,0.9886682629585266
0.42323586344718933,4,49,,
,4,49,0.8860399127006531,
0.47566601634025574,5,59,,
,5,59,0.8435244560241699,
0.4706209897994995,6,69,,
,6,69,0.8142962455749512,
0.501072108745575,7,79,,
,7,79,0.8109617233276367,
0.5299978256225586,8,89,,
,8,89,0.8199834823608398,
,9,99,,1.006454586982727
0.5516569018363953,9,99,,
,9,99,0.7729861736297607,
0.5693780183792114,10,109,,
,10,109,0.7740658521652222,
0.585493803024292,11,119,,
,11,119,0.775968074798584,
0.5985605120658875,12,129,,
,12,129,0.7545436024665833,
0.5901002287864685,13,139,,
,13,139,0.7769902348518372,
,14,149,,0.8347088098526001
0.5998570322990417,14,149,,
,14,149,0.8177534937858582,
0.6101242899894714,15,159,,
,15,159,0.6982290148735046,
0.6200550198554993,16,169,,
,16,169,0.7392293214797974,
0.6284708976745605,17,179,,
,17,179,0.6706162095069885,
0.6356109380722046,18,189,,
,18,189,0.6990472078323364,
,19,199,,0.5988238453865051
0.6331968903541565,19,199,,
,19,199,0.7009307146072388,
