accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.24459952116012573,0,43,,
,0,43,1.308692455291748,
,1,49,,1.3834609985351562
0.2526395618915558,1,87,,
,1,87,1.1471940279006958,
,2,99,,1.2820584774017334
0.24241505563259125,2,131,,
,2,131,1.139119029045105,
,3,149,,1.1351560354232788
0.2797633409500122,3,175,,
,3,175,1.1087990999221802,
,4,199,,1.1115899085998535
0.2935315668582916,4,219,,
,4,219,1.0836900472640991,
,5,249,,0.9562447667121887
0.3050970733165741,5,263,,
,5,263,1.0299211740493774,
,6,299,,1.1325125694274902
0.30660539865493774,6,307,,
,6,307,1.0083669424057007,
,7,349,,1.0982162952423096
0.3189471960067749,7,351,,
,7,351,0.9686154723167419,
0.30805015563964844,8,395,,
,8,395,1.0082271099090576,
,9,399,,0.8820756673812866
0.3175060749053955,9,439,,
,9,439,0.9396968483924866,
,10,449,,0.9186851382255554
0.3132171332836151,10,483,,
,10,483,0.9387363791465759,
,11,499,,0.7029594779014587
0.3101334869861603,11,527,,
,11,527,0.8943666219711304,
,12,549,,0.7674298286437988
0.31406834721565247,12,571,,
,12,571,0.8768625855445862,
,13,599,,0.8567982316017151
0.3141556978225708,13,615,,
,13,615,0.9026329517364502,
,14,649,,0.883291482925415
0.31873786449432373,14,659,,
,14,659,0.8795630931854248,
,15,699,,0.8440098762512207
0.3203428387641907,15,703,,
,15,703,0.846601128578186,
0.32160550355911255,16,747,,
,16,747,0.8590025305747986,
,17,749,,0.8946055173873901
0.3210591971874237,17,791,,
,17,791,0.894746720790863,
,18,799,,0.6691368818283081
0.3209153115749359,18,835,,
,18,835,0.8298307061195374,
,19,849,,0.7484736442565918
0.3185497522354126,19,879,,
,19,879,0.8493213057518005,
,20,899,,0.7241554856300354
0.32160481810569763,20,923,,
,20,923,0.8330854177474976,
,21,949,,1.0614327192306519
0.31854864954948425,21,967,,
,21,967,0.8296825885772705,
,22,999,,1.1740365028381348
0.3218895196914673,22,1011,,
,22,1011,0.8091424703598022,
,23,1049,,0.9271576404571533
0.3248862326145172,23,1055,,
,23,1055,0.8289121389389038,
,24,1099,,0.94942307472229
0.32773542404174805,24,1099,,
,24,1099,0.813010036945343,
