accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.34522417187690735,0,9,,
,0,9,1.0544931888580322,
0.3378167748451233,1,19,,
,1,19,0.9535319209098816,
0.377582848072052,2,29,,
,2,29,0.8577921986579895,
0.39561402797698975,3,39,,
,3,39,0.8957127332687378,
,4,49,,0.9273431301116943
0.41641324758529663,4,49,,
,4,49,0.8573020100593567,
0.4312865436077118,5,59,,
,5,59,0.8267701864242554,
0.4408521354198456,6,69,,
,6,69,0.8254332542419434,
0.4511452317237854,7,79,,
,7,79,0.8127418756484985,
0.4536062479019165,8,89,,
,8,89,0.8299201726913452,
,9,99,,0.8221843838691711
0.46029239892959595,9,99,,
,9,99,0.7869138717651367,
0.4680311977863312,10,109,,
,10,109,0.7894775867462158,
0.4743664860725403,11,119,,
,11,119,0.8274340629577637,
0.480401873588562,12,129,,
,12,129,0.7998653054237366,
0.4855750501155853,13,139,,
,13,139,0.791570782661438,
,14,149,,0.8952443599700928
0.4904613494873047,14,149,,
,14,149,0.7779384851455688,
0.4952850937843323,15,159,,
,15,159,0.771138608455658,
0.4991056025028229,16,169,,
,16,169,0.8139840960502625,
0.499545156955719,17,179,,
,17,179,0.7463870048522949,
0.5023494362831116,18,189,,
,18,189,0.7906696796417236,
,19,199,,0.7940962910652161
0.505916178226471,19,199,,
,19,199,0.7773729562759399,
