accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.1190476194024086,0,4,,
,0,4,1.0743277072906494,
0.23941799998283386,1,9,,
,1,9,0.9917455911636353,
0.3659611940383911,2,14,,
,2,14,0.8909932374954224,
0.42923280596733093,3,19,,
,3,19,0.8232002258300781,
0.47671958804130554,4,24,,
,4,24,0.7372726202011108,
0.5004408955574036,5,29,,
,5,29,0.8131267428398132,
0.5173847079277039,6,34,,
,6,34,0.7925818562507629,
0.5300925970077515,7,39,,
,7,39,0.7723444104194641,
0.5293944478034973,8,44,,
,8,44,0.7935988903045654,
,9,49,,0.811631441116333
0.5328042507171631,9,49,,
,9,49,0.7839834690093994,
0.5471380352973938,10,54,,
,10,54,0.7382614612579346,
0.5451940298080444,11,59,,
,11,59,0.6770680546760559,
0.5472120642662048,12,64,,
,12,64,0.7590247988700867,
0.5489417910575867,13,69,,
,13,69,0.7061712145805359,
0.5440917015075684,14,74,,
,14,74,0.676148533821106,
0.5428240895271301,15,79,,
,15,79,0.6949737668037415,
0.5445066690444946,16,84,,
,16,84,0.6897556185722351,
0.5433568358421326,17,89,,
,17,89,0.6596552133560181,
0.5423280596733093,18,94,,
,18,94,0.7173424363136292,
,19,99,,0.5035204291343689
0.5402116179466248,19,99,,
,19,99,0.617956817150116,
