accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.2980507016181946,0,9,,
,0,9,1.0759832859039307,
0.3971734941005707,1,19,,
,1,19,0.9880762100219727,
0.459454208612442,2,29,,
,2,29,0.8245905637741089,
0.4912768006324768,3,39,,
,3,39,0.8341019749641418,
,4,49,,0.9854946732521057
0.5118518471717834,4,49,,
,4,49,0.8239666223526001,
0.523554265499115,5,59,,
,5,59,0.759687066078186,
0.5143692493438721,6,69,,
,6,69,0.7668163180351257,
0.5004873275756836,7,79,,
,7,79,0.7566941380500793,
0.5012995600700378,8,89,,
,8,89,0.7532435655593872,
,9,99,,0.9174850583076477
0.5066666603088379,9,99,,
,9,99,0.7279082536697388,
0.5268828868865967,10,109,,
,10,109,0.7334908246994019,
0.5406920313835144,11,119,,
,11,119,0.7189131379127502,
0.5479682087898254,12,129,,
,12,129,0.679876446723938,
0.5582985281944275,13,139,,
,13,139,0.66874760389328,
,14,149,,0.8023065328598022
0.5653671026229858,14,149,,
,14,149,0.7314551472663879,
0.5646320581436157,15,159,,
,15,159,0.6427271962165833,
0.5710927844047546,16,169,,
,16,169,0.6717322468757629,
0.5798678994178772,17,179,,
,17,179,0.6247636675834656,
0.5845593810081482,18,189,,
,18,189,0.6303725242614746,
,19,199,,0.5327271223068237
0.5891520380973816,19,199,,
,19,199,0.6230394244194031,
