accuracy,epoch,step,train/ce_loss_epoch,train/ce_loss_step
0.35068225860595703,0,9,,
,0,9,1.1254786252975464,
0.47982457280158997,1,19,,
,1,19,0.8711401224136353,
0.5154646039009094,2,29,,
,2,29,0.8895083665847778,
0.5498050451278687,3,39,,
,3,39,0.760217547416687,
,4,49,,0.9327638149261475
0.5184795260429382,4,49,,
,4,49,0.6980651021003723,
0.5195256471633911,5,59,,
,5,59,0.7778592109680176,
0.5431913137435913,6,69,,
,6,69,0.7139800786972046,
0.5530214309692383,7,79,,
,7,79,0.7073740363121033,
0.5675547122955322,8,89,,
,8,89,0.6342161297798157,
,9,99,,0.9346189498901367
0.5752046704292297,9,99,,
,9,99,0.7009824514389038,
0.5850788354873657,10,109,,
,10,109,0.6141296625137329,
0.5908381938934326,11,119,,
,11,119,0.6435407996177673,
0.5974209308624268,12,129,,
,12,129,0.7181748151779175,
0.6013784408569336,13,139,,
,13,139,0.5544964671134949,
,14,149,,0.7976044416427612
0.6063807606697083,14,149,,
,14,149,0.6098672151565552,
0.6087353825569153,15,159,,
,15,159,0.5649265646934509,
0.6131521463394165,16,169,,
,16,169,0.5690604448318481,
0.6153563261032104,17,179,,
,17,179,0.5165426135063171,
0.6177901029586792,18,189,,
,18,189,0.5160172581672668,
,19,199,,0.7793149948120117
0.6191033124923706,19,199,,
,19,199,0.5727922320365906,
